#,Player ID,League,Team,Name,Position,Sofascore Rating,Goals,xG,Big chances missed,Total shots,Shots on target,Shots off target,Goal conversion %,Succ. dribbles,Succ. dribbles %,Goals inside box,Goals outside box,Headed goals,Left-footed goals,Right-footed goals,Hit woodwork,Offsides,Penalties won,Penalties taken,Penalty goals,Penalty conversion %,Free kick goals,Shots from set piece,Set piece conv. %,Tackles,Interceptions,Clearances,Blocked shots,Dribbled past,Errors leading to goal,Errors leading to shot,Penalties committed,Own goals,Clean sheets,Big chances created,Assists,Passes to assist,Key passes,Total passes,Accurate passes,Inaccurate passes,Accurate passes %,Passes in own half,Passes in opp. half,Acc. final third passes,Accurate crosses,Accurate crosses %,Accurate long balls,Accurate long balls %,Appearances,Started,Minutes played,Yellow cards,Red cards,Fouls,Was fouled,Possession lost,Dispossessed,Total duels won,Total duels won %,Ground duels won,Ground duels won %,Aerial duels won,Aerial duels won %
1,1402912,La Liga,FC Barcelona,Lamine Yamal,Midfielder,7.93,0.63,0.51,0.28,4.64,1.47,1.9,13.68,5.28,54.73,0.56,0.08,0.0,0.56,0.08,0.16,0.56,0.08,0.16,0.12,75.0,0.0,0.16,0.0,1.39,0.4,0.12,0.0,0.44,0.0,0.0,0.0,0.0,0.24,1.03,0.44,0.04,2.9,53.53,43.41,10.12,81.1,8.53,34.88,22.58,0.91,28.05,1.27,47.06,28,26,2268,0.04,0.0,1.11,2.06,22.58,1.59,8.73,53.14,8.73,53.79,0.0,0.0
2,1085579,La Liga,Levante UD,Pablo Cuñat,Goalkeeper,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,14.5,14.0,50.88,10.0,4.5,1.5,0.0,0.0,7.5,35.71,2,2,180,0.0,0.0,0.0,0.0,14.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0
3,1464652,La Liga,FC Barcelona,Álvaro Cortés,Defender,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,87.0,5.0,94.57,50.0,37.0,9.0,0.0,0.0,5.0,62.5,1,1,90,0.0,0.0,0.0,1.0,7.0,1.0,7.0,53.85,3.0,75.0,4.0,44.44
4,99516,La Liga,Osasuna,Aitor Fernández,Goalkeeper,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,20.51,13.24,60.78,13.24,7.28,0.66,0.0,0.0,10.59,44.44,2,1,136,1.32,0.0,0.0,0.0,13.24,0.0,0.66,100.0,0.66,100.0,0.0,0.0
5,992587,La Liga,FC Barcelona,Pedri,Midfielder,7.56,0.09,0.07,0.17,0.9,0.43,0.26,9.52,1.58,67.27,0.04,0.04,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,1.03,0.98,0.09,1.32,0.0,0.04,0.0,0.0,0.17,0.34,0.38,0.04,2.73,87.78,80.39,7.39,91.58,25.76,54.63,28.36,0.21,38.46,4.02,68.61,29,23,2107,0.0,0.04,0.38,1.84,11.36,1.24,5.98,61.14,5.55,59.91,0.43,83.33
6,826643,La Liga,Real Madrid,Kylian Mbappé,Forward,7.54,0.86,0.85,0.72,5.05,2.18,1.58,17.02,2.76,52.38,0.68,0.18,0.0,0.07,0.79,0.11,1.22,0.14,0.32,0.29,88.89,0.0,0.21,0.0,0.14,0.07,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.29,0.29,0.18,0.0,2.33,34.33,29.79,4.55,86.76,4.94,24.84,17.72,0.21,22.22,1.15,80.0,30,28,2514,0.14,0.0,0.47,1.22,11.99,1.47,4.37,48.22,4.12,47.33,0.25,70.0
7,831005,La Liga,FC Barcelona,Raphinha,Midfielder,7.51,0.84,0.67,0.39,4.21,1.56,1.62,20.0,1.36,51.22,0.65,0.19,0.06,0.65,0.13,0.32,0.26,0.06,0.19,0.19,100.0,0.06,0.26,25.0,0.97,0.32,0.71,0.06,0.91,0.0,0.0,0.0,0.0,0.19,0.71,0.19,0.13,2.79,41.43,33.65,7.78,81.22,8.36,25.29,16.15,1.23,25.68,1.75,57.45,22,18,1388,0.32,0.0,0.65,0.65,16.08,0.84,3.18,44.95,2.98,45.1,0.19,42.86
9,868812,La Liga,Real Madrid,Vinicius Júnior,Forward,7.5,0.51,0.43,0.41,3.22,1.47,0.92,15.84,2.77,44.62,0.45,0.06,0.0,0.06,0.45,0.13,0.41,0.13,0.16,0.13,80.0,0.0,0.0,0.0,0.92,0.06,0.03,0.0,0.41,0.0,0.03,0.0,0.0,0.13,0.22,0.16,0.0,2.23,35.97,29.92,6.05,83.17,4.05,25.87,17.68,0.29,14.75,1.21,64.41,36,32,2825,0.25,0.0,1.21,2.58,16.28,1.4,6.28,48.88,6.28,49.62,0.0,0.0
10,965832,La Liga,Rayo Vallecano,Dani Cárdenas,Goalkeeper,7.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,31.0,20.33,10.67,65.59,16.0,4.33,1.33,0.0,0.0,7.67,41.82,3,3,270,0.0,0.0,0.0,0.0,11.33,0.0,0.33,100.0,0.33,100.0,0.0,0.0
11,556884,La Liga,Elche,Matías Dituro,Goalkeeper,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.1,0.0,0.24,0.05,0.14,0.0,0.0,0.19,0.0,0.0,0.05,0.14,53.67,40.86,12.81,76.13,32.38,8.48,2.52,0.0,0.0,12.52,50.87,21,21,1890,0.05,0.0,0.0,0.33,13.1,0.0,0.86,78.26,0.29,54.55,0.57,100.0
12,930267,La Liga,FC Barcelona,Joan García,Goalkeeper,7.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,1.33,0.0,0.0,0.03,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,28.53,25.6,2.93,89.72,24.73,0.87,0.13,0.0,0.0,2.93,51.16,30,30,2700,0.03,0.0,0.0,0.13,3.1,0.03,0.6,94.74,0.37,91.67,0.23,100.0
13,831808,La Liga,Real Madrid,Federico Valverde,Midfielder,7.31,0.17,0.1,0.03,1.69,0.71,0.64,10.0,0.75,62.86,0.07,0.1,0.0,0.0,0.17,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.14,0.0,1.39,0.78,1.69,0.27,0.37,0.03,0.03,0.0,0.0,0.34,0.27,0.27,0.0,1.46,61.3,55.13,6.17,89.94,18.81,36.33,19.31,0.24,23.33,2.17,60.95,32,30,2656,0.1,0.03,0.61,0.44,8.64,0.27,3.32,60.87,2.58,60.32,0.75,62.86
14,1176744,La Liga,Real Madrid,Dean Huijsen,Defender,7.31,0.09,0.1,0.09,0.89,0.22,0.49,10.0,0.09,100.0,0.09,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.85,5.76,0.76,0.27,0.0,0.13,0.04,0.0,0.31,0.04,0.09,0.0,0.45,73.31,65.9,7.41,89.9,33.33,32.57,11.29,0.0,0.0,5.04,64.57,27,24,2017,0.31,0.04,0.94,0.58,7.9,0.09,4.28,61.94,2.05,63.89,2.23,60.24
15,795222,La Liga,FC Barcelona,Frenkie de Jong,Midfielder,7.3,0.06,0.07,0.0,0.39,0.11,0.17,14.29,0.28,71.43,0.06,0.0,0.0,0.0,0.06,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.95,0.84,0.22,0.56,0.0,0.0,0.0,0.0,0.28,0.5,0.28,0.0,1.96,82.67,77.81,4.87,94.11,24.16,53.64,25.73,0.22,66.67,2.52,81.82,24,16,1609,0.22,0.06,0.56,1.51,6.82,0.67,4.75,66.93,4.31,69.37,0.45,50.0
16,1011375,La Liga,Real Betis,Abdessamad Ezzalzouli,Midfielder,7.28,0.37,0.35,0.33,2.98,1.03,1.12,12.5,1.61,46.43,0.33,0.04,0.0,0.08,0.29,0.17,0.17,0.04,0.0,0.0,0.0,0.0,0.12,0.0,2.15,0.66,0.54,0.04,1.03,0.0,0.04,0.0,0.0,0.12,0.46,0.33,0.0,1.2,31.78,25.16,6.62,79.17,6.83,18.33,10.51,0.33,14.55,0.58,60.87,28,25,2175,0.12,0.0,1.08,2.86,15.6,1.66,7.86,52.34,6.62,55.17,1.24,41.1
17,822519,La Liga,Real Madrid,Éder Militão,Defender,7.27,0.16,0.14,0.08,1.66,0.71,0.71,9.52,0.24,50.0,0.08,0.08,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.87,4.1,0.95,0.24,0.0,0.08,0.0,0.0,0.32,0.16,0.08,0.0,0.63,60.5,54.98,5.52,90.87,31.55,23.43,6.86,0.0,0.0,3.39,53.09,16,14,1141,0.16,0.0,1.18,1.03,6.7,0.08,5.13,61.32,3.08,66.1,2.05,55.32
18,991421,La Liga,Girona FC,Azzedine Ounahi,Midfielder,7.27,0.27,0.18,0.0,2.68,0.97,0.86,10.0,3.65,52.31,0.21,0.05,0.0,0.0,0.27,0.05,0.0,0.05,0.05,0.05,100.0,0.0,0.11,0.0,1.24,0.86,0.48,0.05,1.18,0.0,0.0,0.0,0.0,0.05,0.59,0.11,0.05,1.83,47.15,40.7,6.44,86.33,11.65,29.05,19.39,0.54,27.03,1.4,59.09,23,19,1676,0.38,0.0,0.97,3.11,17.72,2.04,8.22,51.34,7.95,51.39,0.27,50.0
19,134029,La Liga,Levante UD,Mathew Ryan,Goalkeeper,7.25,0.0,0.0,0.0,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,1.2,0.0,0.03,0.0,0.03,0.0,0.0,0.26,0.0,0.0,0.0,0.0,32.11,22.63,9.49,70.46,17.86,4.77,1.51,0.0,0.0,7.89,46.08,35,35,3150,0.11,0.0,0.0,0.03,9.66,0.0,0.57,90.91,0.11,80.0,0.46,94.12
20,991011,La Liga,Real Madrid,Jude Bellingham,Midfielder,7.24,0.24,0.34,0.39,2.39,1.17,0.29,10.2,1.76,55.38,0.2,0.05,0.05,0.05,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.63,0.83,0.1,0.59,0.0,0.0,0.0,0.0,0.34,0.2,0.2,0.0,1.76,54.79,48.78,6.01,89.04,16.31,32.47,17.29,0.2,25.0,3.27,78.82,27,21,1843,0.1,0.0,1.47,2.49,11.72,1.56,8.4,58.5,6.69,58.3,1.71,59.32
21,368922,La Liga,Real Oviedo,Aarón Escandell,Goalkeeper,7.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.06,0.06,0.0,0.0,0.28,0.03,0.03,0.0,0.06,34.5,22.81,11.69,66.1,17.17,5.64,1.31,0.0,0.0,8.31,42.23,36,36,3240,0.08,0.0,0.03,0.22,12.0,0.0,0.39,100.0,0.25,100.0,0.14,100.0
22,859025,La Liga,Real Madrid,Aurélien Tchouaméni,Midfielder,7.23,0.03,0.09,0.14,1.54,0.24,0.79,2.22,0.1,30.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,1.61,1.89,0.45,0.55,0.0,0.07,0.0,0.0,0.27,0.14,0.0,0.0,0.86,65.66,60.1,5.56,91.53,24.3,35.8,14.69,0.03,14.29,2.27,61.68,33,31,2622,0.27,0.0,1.06,0.93,7.0,0.17,5.84,68.0,3.36,63.23,2.47,75.79
23,593526,La Liga,Villarreal,Nicolas Pépé,Forward,7.21,0.31,0.32,0.27,2.3,0.94,0.66,13.56,2.3,48.36,0.31,0.0,0.0,0.31,0.0,0.12,0.55,0.08,0.04,0.04,100.0,0.0,0.04,0.0,1.21,0.59,0.94,0.04,0.86,0.0,0.0,0.0,0.0,0.12,0.47,0.23,0.12,2.15,32.24,26.46,5.78,82.08,8.39,18.07,12.41,0.9,32.39,0.66,53.13,35,25,2306,0.16,0.0,0.9,1.6,15.14,1.68,5.74,45.79,5.07,46.59,0.66,40.48
24,1884145,La Liga,Getafe,Christantus Uche,Forward,7.2,0.33,0.47,0.33,2.0,0.33,1.0,16.67,2.0,40.0,0.33,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,1.33,14.33,9.0,5.33,62.79,1.33,7.67,6.0,0.33,100.0,0.33,25.0,3,3,270,0.33,0.0,3.33,2.67,18.33,2.67,8.0,41.38,5.0,35.71,3.0,56.25
25,958380,La Liga,Real Betis,Antony,Midfielder,7.2,0.3,0.33,0.49,3.23,1.25,1.14,9.41,0.87,43.4,0.11,0.19,0.0,0.27,0.04,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.91,0.65,0.04,0.91,0.0,0.04,0.0,0.0,0.08,0.34,0.23,0.0,2.01,43.5,35.6,7.9,81.83,10.26,25.34,16.07,0.57,23.44,0.76,54.05,31,29,2369,0.19,0.04,0.68,1.63,13.68,0.8,4.18,51.16,3.91,53.09,0.27,33.33
26,823631,La Liga,Sevilla,Dodi Lukebakio,Midfielder,7.2,0.5,0.04,0.0,1.0,0.5,0.5,50.0,0.5,33.33,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.5,36.0,31.0,5.0,86.11,9.0,22.0,12.5,2.5,50.0,2.5,71.43,2,2,180,0.0,0.0,1.5,1.5,15.0,1.0,2.0,36.36,2.0,36.36,0.0,0.0
27,1091116,La Liga,Real Madrid,Arda Güler,Midfielder,7.19,0.18,0.2,0.13,2.19,0.85,0.72,8.16,1.21,62.79,0.13,0.04,0.04,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.04,0.0,2.06,0.4,0.4,0.09,0.94,0.04,0.04,0.04,0.0,0.09,0.63,0.4,0.0,3.13,60.04,54.45,5.6,90.68,16.43,38.01,23.15,1.75,30.23,3.22,72.73,32,25,2010,0.04,0.0,0.94,1.43,13.03,0.72,4.88,57.07,4.7,58.99,0.18,30.77
28,794949,La Liga,Elche,Iñaki Peña,Goalkeeper,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.31,0.06,0.06,0.0,0.0,0.25,0.06,0.0,0.0,0.19,55.56,41.12,14.44,74.02,35.94,5.19,1.94,0.0,0.0,7.38,34.81,16,16,1440,0.0,0.0,0.0,0.06,14.75,0.0,0.19,37.5,0.0,0.0,0.19,100.0
29,604258,La Liga,Getafe,David Soria,Goalkeeper,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.08,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.03,29.46,13.11,16.35,44.5,4.89,8.22,2.32,0.0,0.0,10.05,38.15,37,37,3330,0.05,0.0,0.0,0.08,16.76,0.0,0.14,83.33,0.05,100.0,0.08,75.0
30,1402913,La Liga,FC Barcelona,Pau Cubarsí,Defender,7.18,0.03,0.02,0.0,0.33,0.07,0.17,10.0,0.03,100.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,4.89,0.4,0.43,0.0,0.07,0.0,0.0,0.37,0.03,0.0,0.0,0.17,92.03,87.37,4.65,94.94,53.38,34.0,8.21,0.0,0.0,2.36,57.72,31,31,2708,0.1,0.0,0.83,0.3,5.08,0.13,3.89,60.0,1.73,57.14,2.16,62.5
31,609752,La Liga,Valencia,Guido Rodríguez,Midfielder,7.18,0.22,0.07,0.0,1.03,0.3,0.59,21.43,0.67,50.0,0.22,0.0,0.07,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.67,2.88,0.52,1.48,0.0,0.15,0.07,0.0,0.22,0.07,0.0,0.0,0.52,50.39,43.89,6.5,87.1,21.95,21.95,10.57,0.07,50.0,1.92,50.0,15,13,1218,0.3,0.0,1.18,1.92,9.61,1.26,6.65,55.21,5.32,54.96,1.33,56.25
32,138892,La Liga,FC Barcelona,João Cancelo,Defender,7.16,0.19,0.05,0.0,1.24,0.38,0.38,15.38,2.1,51.16,0.1,0.1,0.0,0.1,0.1,0.1,0.38,0.1,0.0,0.0,0.0,0.0,0.1,0.0,2.48,0.95,1.52,0.19,1.43,0.0,0.29,0.0,0.0,0.38,0.57,0.19,0.0,1.43,50.95,44.38,6.57,87.1,20.48,23.9,12.67,0.95,34.48,1.33,53.85,15,11,945,0.1,0.0,0.95,1.24,13.43,0.48,6.48,54.84,5.81,54.46,0.67,58.33
33,1094106,La Liga,Atlético Madrid,Marc Pubill,Defender,7.16,0.0,0.03,0.0,0.67,0.2,0.4,0.0,0.27,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,1.35,5.72,1.01,0.2,0.0,0.13,0.0,0.0,0.34,0.07,0.07,0.0,0.2,58.7,51.56,7.14,87.84,33.12,18.44,4.85,0.13,25.0,1.55,37.7,18,14,1337,0.13,0.0,1.08,0.94,9.29,0.34,6.8,71.13,2.83,63.64,3.97,77.63
34,286167,La Liga,Elche,Aleix Febas,Midfielder,7.15,0.06,0.06,0.03,0.67,0.23,0.18,8.7,1.49,57.95,0.06,0.0,0.0,0.0,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.73,0.64,0.12,0.79,0.0,0.06,0.03,0.0,0.2,0.09,0.06,0.0,0.79,56.45,50.61,5.84,89.65,17.52,33.09,17.11,0.09,12.0,1.26,66.15,35,35,3082,0.29,0.0,0.96,3.18,11.21,1.37,6.95,60.41,6.77,62.2,0.18,28.57
35,873189,La Liga,Villarreal,Juan Foyth,Defender,7.15,0.0,0.01,0.0,0.19,0.0,0.1,0.0,0.29,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,1.54,5.38,0.96,0.1,0.0,0.19,0.0,0.0,0.29,0.0,0.0,0.0,0.0,54.33,48.75,5.58,89.73,33.94,14.81,4.33,0.1,100.0,2.98,52.54,13,12,936,0.19,0.0,0.77,0.1,6.06,0.1,3.17,64.71,2.31,68.57,0.87,56.25
36,146866,La Liga,Villarreal,Gerard Moreno,Forward,7.13,0.67,0.42,0.2,2.6,1.07,0.73,25.64,1.13,54.84,0.53,0.13,0.13,0.47,0.07,0.0,0.4,0.07,0.2,0.2,100.0,0.0,0.0,0.0,1.0,0.27,1.13,0.07,1.2,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,1.53,37.87,30.0,7.87,79.23,11.87,18.13,11.13,0.13,18.18,2.47,67.27,22,16,1350,0.0,0.0,0.93,1.07,13.07,1.2,4.47,45.27,3.2,44.44,1.27,47.5
37,94527,La Liga,Espanyol,Marko Dmitrović,Goalkeeper,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.89,0.0,0.05,0.03,0.05,0.0,0.0,0.27,0.0,0.0,0.0,0.03,26.7,14.43,12.27,54.05,9.81,4.62,1.92,0.0,0.0,5.78,32.13,37,37,3330,0.0,0.0,0.0,0.14,12.57,0.0,0.41,88.24,0.19,77.78,0.22,100.0
38,816763,La Liga,Real Betis,Pablo Fornals,Midfielder,7.11,0.26,0.12,0.06,1.36,0.55,0.32,19.05,0.78,53.33,0.16,0.1,0.03,0.0,0.23,0.03,0.42,0.0,0.0,0.0,0.0,0.03,0.06,50.0,1.26,1.1,0.65,0.1,1.23,0.0,0.0,0.0,0.0,0.13,0.32,0.19,0.06,2.71,55.62,48.15,7.46,86.58,17.64,30.51,16.64,1.13,25.18,2.94,67.41,36,33,2785,0.06,0.0,1.03,0.84,14.09,0.97,3.33,39.62,2.84,42.51,0.48,28.3
39,50490,La Liga,FC Barcelona,Wojciech Szczęsny,Goalkeeper,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,5.0,82.76,23.14,0.86,0.29,0.0,0.0,2.29,32.0,7,7,630,0.0,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,876214,La Liga,FC Barcelona,Eric García,Defender,7.11,0.03,0.1,0.1,0.81,0.24,0.34,4.17,0.07,25.0,0.03,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,1.55,2.63,0.24,0.78,0.0,0.03,0.03,0.0,0.37,0.1,0.07,0.0,1.01,76.78,70.77,6.0,92.18,33.09,37.68,16.39,0.03,7.14,2.26,55.37,33,31,2668,0.2,0.0,1.11,0.81,7.93,0.34,4.72,56.91,3.27,58.43,1.45,53.75
42,84539,La Liga,Atlético Madrid,Koke,Midfielder,7.1,0.08,0.03,0.0,0.59,0.17,0.21,14.29,0.13,33.33,0.04,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.71,1.01,0.21,1.26,0.0,0.04,0.0,0.0,0.21,0.13,0.08,0.0,1.34,76.33,70.33,6.0,92.14,33.01,37.33,17.53,0.5,30.77,3.98,68.84,33,23,2146,0.25,0.0,0.88,0.92,9.06,0.75,3.69,49.44,3.15,50.0,0.55,46.43
43,69768,La Liga,Atlético Madrid,Jan Oblak,Goalkeeper,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.07,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,29.53,21.67,7.87,73.36,17.57,4.1,0.53,0.0,0.0,6.87,46.82,30,30,2700,0.0,0.0,0.0,0.13,7.93,0.0,0.27,72.73,0.1,60.0,0.17,83.33
44,1521733,La Liga,Girona FC,Vladyslav Krapyvtsov,Goalkeeper,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.81,16.54,9.26,64.1,13.9,2.65,1.32,0.0,0.0,5.29,36.36,2,1,136,0.0,0.0,0.0,0.66,9.26,0.0,0.66,100.0,0.66,100.0,0.0,0.0
45,984624,La Liga,Villarreal,Yéremy Pino,Forward,7.1,0.0,0.09,0.0,1.12,0.56,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.12,1.12,0.56,1.12,0.0,0.0,0.0,0.0,0.56,1.12,0.56,0.56,3.94,49.5,41.06,8.44,82.95,6.75,34.31,23.62,2.25,33.33,0.56,33.33,2,2,160,0.0,0.0,1.12,0.0,18.56,0.0,1.12,20.0,1.12,25.0,0.0,0.0
46,857574,La Liga,Real Madrid,Andriy Lunin,Goalkeeper,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,34.83,30.5,4.33,87.56,28.67,1.83,1.17,0.0,0.0,5.67,57.63,6,6,540,0.0,0.17,0.0,0.0,4.5,0.0,0.33,100.0,0.17,100.0,0.17,100.0
47,548848,La Liga,Real Betis,Pau López,Goalkeeper,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.78,0.0,0.11,0.0,0.11,0.0,0.0,0.22,0.0,0.0,0.0,0.0,27.11,20.78,6.33,76.64,18.67,2.11,0.33,0.0,0.0,5.0,44.12,9,9,810,0.11,0.0,0.0,0.22,6.67,0.0,0.56,83.33,0.33,75.0,0.22,100.0
48,310874,La Liga,Mallorca,Vedat Muriqi,Forward,7.08,0.65,0.51,0.5,3.13,1.39,1.18,20.75,0.47,59.26,0.62,0.03,0.18,0.3,0.15,0.03,0.44,0.03,0.21,0.15,71.43,0.0,0.0,0.0,0.27,0.06,1.66,0.15,0.21,0.0,0.0,0.0,0.0,0.09,0.09,0.03,0.0,0.56,20.02,12.83,7.18,64.11,4.76,8.07,3.84,0.09,37.5,0.62,70.0,36,35,3044,0.12,0.03,1.18,1.89,11.8,1.3,6.71,51.95,2.48,46.93,4.23,55.43
49,97951,La Liga,Valencia,Stole Dimitrievski,Goalkeeper,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.47,0.0,0.05,0.05,0.05,0.0,0.0,0.26,0.0,0.0,0.0,0.0,33.42,20.47,12.95,61.26,15.95,4.53,1.53,0.0,0.0,6.89,35.22,19,19,1710,0.05,0.0,0.0,0.21,13.16,0.0,0.58,91.67,0.21,80.0,0.37,100.0
